gene_id,value
9487.1,147.0178686533995
162417.1,311.1926366509706
43.1,590.853974404673
43.2,587.1556021619728
6572.1,867.2854206739698
47.1,930.8999566175879
47.2,199.18563834128605
54187.1,427.5442363491533
26503.1,631.8642153127914
140838.1,885.6610812243501
36.1,153.68678034634593
34.1,451.4502049913819
80724.1,68.06188138799641
35.1,870.8028720835737
84129.1,438.32188425899864
27034.1,369.7484930307664
28976.1,877.4936281459453
3712.1,19.797781584514844
134526.1,35.3934577253568
51.1,111.96383848543663
51.2,551.9111007794347
95.1,997.8751275439604
50.1,217.35951372776455
48.1,806.663333608101
8309.1,388.1359602116334
52.1,785.0697886595059
52.3,488.3262504191447
52.2,582.930394509683
788.1,427.64189650556506
55902.1,923.4383564139297
65985.1,86.36858179126246
55902.2,593.9758056993882
438.1,738.6417412791918
1571.1,407.19053127918363
100.1,125.00826804431183
3177.1,152.34321267144637
55315.1,688.3392084267874
205.3,687.2689758127412
205.1,10.598812065375995
204.1,331.81883513569403
204.3,447.49542313601916
204.2,633.5232729255112
205.2,819.459862491934
26289.1,533.0545840713364
26289.2,917.8787564567796
50808.1,655.4256327807645
262.1,860.5628485432197
112.1,428.9556217839741
55811.1,794.6121981670054
109.1,975.0290448097819
112.2,138.02220326232947
114.1,227.93689187268993
108.1,325.2860516370008
113.1,145.34886607987752
107.1,163.7256277155976
196883.1,834.2405975111534
115.1,980.2760649717512
111.1,895.3855922284635
2030.1,341.0062097843187
9154.2,474.7519612278876
9154.1,942.4766816055309
64078.1,876.1518573040817
9153.1,791.5632138949762
11164.1,425.61522193927027
53343.1,861.9984718509837
53343.3,878.2873053291179
53343.2,721.1596802518906
952.1,571.0146637083631
1375.1,297.11077421252907
1375.3,372.0163127436833
1375.4,896.0909031490534
126129.1,986.869702223197
1374.1,533.5544051157322
1375.2,125.24714790483912
1376.1,731.8939483401364
9061.1,442.45845994845956
9060.1,505.0392749546241
158.1,164.53023958624294
158.2,696.0439531805124
79369.1,344.351818238149
10678.1,823.3464158751195
11041.1,11.703184729470031
146712.1,241.24561526209115
374907.1,147.72882189954046
93010.1,655.621647589458
374907.2,914.24196429828
10331.1,894.6087617078011
10678.2,848.2209588019472
79814.1,442.6475374109157
10555.1,648.2531587666201
137964.1,140.79034897279578
56895.1,252.80628431001125
56894.2,3.196964880347851
56894.1,998.1663121349671
55326.1,242.20658712768022
10554.1,53.705993653686086
129642.1,475.85940183665986
5832.1,495.4484567131373
8540.1,972.6694196599333
64902.1,302.1276886899899
64850.1,871.6738504044046
189.1,665.6933110531122
3073.1,920.7582506909538
3074.1,948.0448831121693
10606.1,753.6042675391067
8402.1,303.41814477013384
1468.1,379.72896833701805
64849.1,495.412701153608
64849.2,700.4117269415135
1645.1,948.9939473881375
1109.1,519.2386635532338
6718.1,288.4483051133863
6510.1,120.27340980504474
6509.1,33.70766622250211
56301.1,342.995732383305
6520.1,53.08715070643903
212.1,102.97062277022596
23464.1,884.0444939958559
211.2,29.389492243750254
211.1,248.0968572263731
54407.1,317.724373035786
6542.1,287.2269624268518
11254.1,205.3281658207989
6541.1,219.45419301083348
81539.1,368.5808300943378
55089.1,345.2648473362594
84889.1,423.92552992739644
340024.1,13.8366479923527
57393.1,275.6674934475983
59272.1,95.40353615275087
2875.1,451.0993374693677
84706.1,317.0684223092263
92745.1,64.94448602251934
10991.1,79.7295855936644
284273.2,18.205463281910802
284273.1,372.5090413804559
10327.1,39.62135597086424
10327.2,2.8944825346070484
216.1,604.8872283011171
8854.2,7.926133426058548
501.1,642.875839057003
8854.1,536.8149381418582
223.1,796.0260506644271
224.1,527.6820389066157
8854.3,753.0915549505831
248.1,214.78953910268694
251.1,434.55269642850976
249.1,798.0573406311737
250.1,978.303417967964
239.1,965.37572627624
242.1,559.4574825634813
247.1,284.95978110565926
246.1,835.2601512878862
240.1,81.25270218206646
8574.1,474.1593160616721
231.1,150.7943887677022
23600.1,367.59543528143575
23600.2,719.1153425144388
115286.3,128.6940015279945
115286.2,279.2322124525096
115286.1,658.7684179359908
271.2,276.2499913677453
270.1,961.3518160383437
271.1,92.26012005999715
272.1,535.9395026715381
271.3,386.2975870357366
290.1,805.9921033193265
280.1,621.4025101160953
278.1,604.1006048329864
276.1,829.2988977439912
277.1,767.1691260362093
6519.1,970.8202164847088
11136.1,403.7055031464955
276.2,385.01202557392804
279.1,955.802802293625
318.1,188.30225757498343
318.3,866.32873307678
318.2,515.4920851367006
10998.1,538.4018621124484
113451.1,984.8379730753243
9057.1,93.89343565520053
384.1,707.6779608004222
445.1,423.5685480591289
445.2,610.4658582201615
83884.1,258.6688719146038
10166.1,164.1356960450494
410.1,95.86300830126386
427.1,759.5688224451618
427.2,999.8460494809021
9962.2,862.3936310187019
9963.1,603.7665789320793
9962.1,243.9924071195608
9963.2,344.8417300384336
80150.1,699.7511674435173
440.1,574.6150330943902
440.3,998.9450069777761
440.2,798.5421757078892
790.1,28.449945492683803
6511.1,189.018174200861
6505.1,997.8733460238005
6507.1,600.6345555584703
6506.1,393.42584210964077
6512.1,160.38188143997286
50617.1,739.1109088065322
533.1,460.42471965259057
527.1,550.5975691953403
8992.1,142.38696136460675
245972.1,962.4729389731687
9114.1,157.63233055585337
535.1,305.2644055391847
50617.3,113.90240930457063
10312.1,352.36476192902546
50617.2,43.76745721764671
23545.1,22.56443308154486
10312.2,387.6329027287642
51382.1,222.86594532044654
9296.1,263.5327472794633
529.1,517.0565626841005
245973.1,485.7600859491749
523.1,627.1810600802168
51606.1,556.4147485520305
9550.1,14.945509695642475
526.1,305.0739692205737
127124.1,649.1768357159302
525.1,276.99591715743554
90423.1,648.9724771114752
51606.2,568.0649861745089
51606.3,739.4048833635565
534.2,133.91297117536936
528.2,706.6671143505678
534.1,992.3925783391874
528.1,269.75412419985526
127124.2,498.58835666429337
954.1,28.121452776719728
954.2,369.9062043196858
953.1,969.8186230312004
956.1,640.9928765580829
955.1,396.0916789669446
957.1,562.6056069747026
377841.1,385.80388274700607
291.1,795.2877478482828
293.1,870.2698877535685
292.1,460.6552232933979
4126.1,545.5508267494147
8706.4,643.1113241780071
8706.1,512.0378373089486
8706.3,940.4036134616515
8706.2,550.2648775144322
8705.1,438.77098653703354
10317.4,733.6274118296659
10317.1,257.9279713020086
10317.3,386.86971797507067
10317.2,600.5014431224788
10317.5,722.9141777509576
84002.1,914.7844436112434
570.1,256.0298665272212
3141.1,245.95852092556558
140679.1,884.81666646378
8424.1,78.40045452619167
53630.1,139.4123538759173
57733.1,497.3872522865719
622.2,764.2576710018976
622.3,717.5911901629108
622.1,215.27529204730544
56052.1,568.7086409639579
23743.1,606.7763688786339
635.1,196.91815770636197
10599.1,887.4077841574424
1244.1,404.21735906495735
8714.1,261.49839206664853
28234.1,752.122656937867
645.1,427.559831569803
644.1,596.5344755964936
9488.1,687.3927640841222
10380.1,228.8583113516883
686.1,155.90426396676574
8884.1,229.69292159813682
80704.1,221.5562422007269
51733.1,901.7765202752349
7108.1,393.3358303049059
549.1,539.5955466134963
1891.1,578.799389409007
1962.1,336.5464377611631
50814.1,530.6993827292785
3295.1,840.3116019537554
6307.1,69.9401781333544
492.1,613.1074462421045
491.1,578.6017203394816
490.1,357.42559761908603
493.1,965.5982613592447
847.1,785.0800016657388
6547.6,283.85762907561974
6547.4,299.0044950077586
6547.2,461.4546581666471
6546.1,279.87255207482394
6547.1,97.9097794739124
6547.5,404.22040789718267
6543.1,934.8615666242824
6547.3,422.2537095007855
166785.1,226.46595845584366
2538.1,365.2378707532819
57818.1,838.9257803647206
92579.1,236.0557577591757
1373.1,518.9553680702022
1373.2,913.445737343392
873.1,25.09331882568168
10423.1,454.17765246170393
10423.2,781.2928975393282
1040.1,390.8639110875797
8760.1,34.15754985136752
10390.1,988.4651711859042
56994.1,507.2619769003647
64781.1,449.4267063638969
64781.2,565.2457074312599
10087.1,852.9743251724476
6565.1,4.676329365625126
9023.1,447.94475002565804
1103.4,191.01603992343243
1103.2,191.06197254634603
1103.3,481.24384498567423
1103.1,92.20238796639293
162466.1,533.1350997509953
5130.1,114.7126608407987
9468.1,876.0082497408661
6579.1,435.88068218058635
6554.1,406.14560144610107
6555.1,13.413532581322862
8714.3,644.1251143015647
8647.1,345.71753049146855
8714.2,381.9554489471514
55349.1,435.5924739835055
1120.2,760.0138143341402
1119.1,227.19801720933575
1120.1,985.9545663945174
1119.2,933.0718650349106
60482.1,734.2513693892458
6582.1,948.4860928907499
6584.1,5.1465292146403465
6582.2,524.8229213668876
6820.1,228.656371468627
10948.1,958.6179570656212
19.1,559.3750643090402
27159.1,211.04251376512116
54682.1,653.99085390971
1118.1,452.2749930497552
27159.2,844.5632185066029
9058.1,354.999716777281
6576.1,667.5783605755631
1159.1,279.98118040532404
1160.1,770.4000154427333
548596.1,956.3860802920678
1152.1,311.99904752608546
1158.1,429.56668561476874
5172.1,633.3987791011413
65010.1,829.1735878975662
65010.3,370.09070076246735
65010.2,582.2862452483936
54675.1,822.5369632865426
10559.1,67.93918141272118
55907.1,410.56883018496194
8034.1,805.0069373307128
8824.1,576.5800283699389
51805.1,740.3655095386152
51004.1,972.6548234514977
51004.2,677.195291446747
10229.1,447.61341072178
9245.1,214.31089582995116
2650.1,648.3430652934355
51301.1,689.0226372580385
192134.1,154.47341642711518
6535.1,935.9194401913063
386757.1,201.8827252645548
1384.1,160.94444752327865
6583.1,626.1006333313304
1431.1,904.4021735886361
1431.2,249.97772842650033
54677.1,575.8461708246963
1384.2,561.7730439527536
1384.3,980.3163736609262
8140.1,10.47592251838738
23428.1,436.37141274020985
23428.2,225.42544194641798
1036.1,146.79340381516823
124935.1,140.4714581913115
23657.1,23.608069242850636
978.1,494.7952454445394
57379.1,957.2597984729869
7371.1,373.9731760006748
83549.1,521.1100627813182
51727.1,291.3556421611102
129607.1,932.980630881247
9162.1,948.538827119679
1607.1,442.83952179130733
8525.2,530.974704633769
160851.1,235.58307966522347
1608.1,982.9385765892088
1607.2,320.88940578005634
8525.1,586.377735516842
8527.1,443.5447697437697
1606.1,918.8267395180017
160851.2,183.17929406851866
8526.1,520.6191318305928
8525.3,680.112726254319
8527.2,61.832591512757624
1609.1,566.310254485425
1610.1,209.2901613094247
2745.1,629.9881905687541
51022.2,865.7012213560487
51022.1,628.2525967467526
8528.2,332.46518993153984
8528.1,656.2360698797481
1632.1,168.8233439695092
10455.1,831.3768198851628
1633.1,701.1098217603727
1638.1,555.5278052545461
6319.1,309.8872593843754
9415.1,712.3138973981519
3992.1,893.7289482927092
8694.1,119.7600322936237
84649.1,269.9617900568922
1716.5,973.8724674672213
1716.1,490.46953451599194
1716.4,254.60495760821738
1716.2,776.2992608693615
1716.3,363.79943509553146
6515.1,168.36346376374058
6513.1,474.62521944536036
6517.1,922.9281978488708
8443.1,334.3969015663435
1718.1,341.2088148492555
1581.1,614.1232503246034
1717.1,314.3586174951801
8560.1,731.494774275455
8560.2,833.846072792565
123099.1,155.17007188775744
11309.1,945.043864521352
6783.1,311.2683917042756
1723.1,10.493227398767235
1807.1,100.03290821212327
1809.1,408.90799679936623
1808.1,831.5072166680569
23539.1,775.0172904429811
2224.1,867.717501308847
29958.1,819.4560082285129
1787.3,575.3159059375245
1788.2,320.7434078085297
1786.1,467.2688043696655
1787.4,938.1580036020528
1787.6,384.4989953313081
1788.3,101.51254334799503
1789.4,574.1427006115805
1789.2,806.2877292117626
1789.1,723.8120623504235
1787.5,985.3416285175379
1789.3,378.5148289131433
1787.1,752.0296013609172
1788.4,58.475247545441704
1788.1,452.8521843644683
1787.2,306.0111350179678
60386.1,542.6017128448036
6185.1,930.1074076880208
1650.1,601.3452162754722
6184.1,487.50941822222296
1603.1,944.4105617152496
57171.1,187.5856576742831
29929.1,624.3951251687738
79053.1,694.352186300622
79053.3,905.5940138002583
79053.2,827.9013732287757
84920.1,580.4966705238949
54344.2,151.7930958680718
8818.1,106.14753335346194
8813.1,488.1496883922388
8818.2,735.9040316303771
54344.1,546.1703625711564
10195.4,458.6798904741818
10195.1,628.2681492731189
10195.3,694.0968713651134
10195.2,557.7818594502126
79087.1,227.5357930036955
26002.1,661.0929008884855
1621.1,806.2448043655629
7299.1,809.2223168896921
6530.1,963.1867024625313
6531.1,450.80028892044953
6581.1,858.0393972814305
669.2,544.3082855193807
5223.1,975.2050087229277
5224.2,203.89939750181514
5224.1,880.4467279678944
669.1,418.30535837911265
4597.1,961.8657441747115
51071.1,647.3123891044235
1806.1,600.8090697474132
7083.1,37.35115055764262
7084.1,352.4571505591694
1854.1,490.7587281571674
3704.1,631.8286262737065
10682.1,889.2689136118768
1892.1,549.9033874024826
13.1,41.62848998058219
11001.1,244.3726729499142
64772.1,448.058503654476
5833.1,674.0066890293239
28231.1,83.78359200872168
53919.1,662.214335744919
10257.1,375.58496102109996
28232.1,940.7932168787409
2109.2,808.4875277768112
2108.1,476.0029788067506
2109.1,323.85896885338315
2110.1,297.7650167752321
55500.1,827.2208283363004
55224.1,518.4719992942638
8790.1,703.1276431526767
51086.1,709.9148239327318
2530.4,357.7938380479024
2530.1,143.33483334017043
2530.3,466.6566825944325
2530.2,922.6757394772568
2530.5,582.5089396744826
55301.1,759.3092502149764
2194.1,839.6527336938907
2181.1,316.8000063512955
2182.1,938.6559821148647
2180.1,491.7586070580902
2181.2,881.9209948128645
51703.1,469.931963099018
81616.1,88.85483602919162
23305.1,848.7512838654769
2182.2,318.4319653999973
116285.1,982.2339551671884
5167.1,673.3758260532379
5169.1,309.9825475815678
6785.1,374.8185925263877
79071.1,280.4646830343833
60481.1,921.8403456256569
54898.1,140.24301202969536
1579.1,856.0282993518543
376497.2,848.1897645068832
10999.1,249.6785314741408
376497.1,233.8075617953166
11000.1,803.4651391786454
226.2,180.53617569296227
229.1,841.5570754325777
226.3,253.29956049940824
230.1,795.7370741521847
226.1,120.68184447442535
2203.1,760.7606473799074
5210.1,728.9054840085138
5207.1,771.5654738567613
5209.1,313.63335735537726
5208.1,856.5924236841411
8789.1,64.59453008820248
2235.1,283.69160732033856
2235.2,989.8513826664527
10840.1,979.4449726179271
79901.1,152.7262680485789
197258.1,400.20869182741114
125061.1,21.061357499327595
1719.1,62.408048166243574
2356.1,247.35724013438195
29988.1,933.3465857679315
6514.1,841.4760673912202
155184.1,60.39778534005033
6518.1,59.449612281332854
66035.1,423.4623636616032
160428.1,201.73249627109408
25902.1,837.2706443458707
4522.1,138.1560960668133
2519.1,930.5447569623775
2517.1,415.201911807435
2184.1,624.6694693078979
2271.1,134.95610101324343
2523.1,347.5146396552883
2525.1,357.7574019257596
10690.1,822.9609489819704
85365.1,930.9376943500469
85365.2,842.2275781484678
9334.1,749.6154719465019
2683.1,837.5408727848449
8703.1,244.5293607293418
8704.2,175.65324012066625
8704.1,405.62954186552486
2820.1,767.2047593418961
9563.1,91.56270228655437
2539.1,889.6361334008818
2542.1,639.551703619311
2593.1,71.92981761549565
2593.2,371.7908491837919
9514.1,659.2254384073891
5476.1,42.01967938641827
2720.1,74.4496763369392
2588.1,504.2410537496785
4758.1,509.9114127616509
2581.1,448.09420525245
2583.1,301.05251458259823
55790.1,88.028097160766
55454.1,377.3178328741556
79586.1,247.04516493484692
22856.1,133.94793881871925
337876.1,839.897464115967
26290.1,165.39306175581723
79695.1,89.94046916836011
2589.1,751.816927481092
50614.1,742.6212886818673
8693.1,599.740516710691
55568.2,926.8363729071953
114805.1,824.091463121754
11226.1,308.674871544836
117248.1,371.5911773570977
11227.1,977.8679627202163
55568.1,686.8296963246044
2590.1,953.3336037953532
51809.1,990.7512807907948
79623.1,956.7576767556097
63917.1,347.99951563114735
2591.1,483.1220891144067
81031.1,725.6796854216051
126792.1,280.0945929552195
11285.1,929.3261972155514
8972.1,188.90464586532747
2618.1,224.02444737139413
2618.2,899.5982106020685
175.1,949.9932645060429
2629.2,204.48511135509668
2629.3,566.9583099282726
2629.4,15.910780288950415
2629.5,313.95047175606686
2629.1,169.06823136064023
26301.1,634.5888166760567
4329.1,980.4031435796859
7915.1,970.3943879228955
7915.2,126.32116389886329
275.1,955.8903985203323
2731.1,976.2317837998372
2653.1,488.9750698943173
2651.1,900.4646218398728
55343.1,342.8131421664129
7264.1,715.5939525241129
8836.1,259.76949643835366
79017.1,717.2770877148619
8908.1,463.7285981291523
2998.1,470.10847795709867
2992.1,187.43062749186564
2997.1,823.660868670218
2687.1,664.8595742877465
6472.1,84.0717167693946
6470.1,920.6437681713529
6470.2,685.3521307406533
2987.1,578.2298446771501
2717.1,473.3578760592995
2632.1,730.5539618750157
2990.1,974.0920577838749
8372.1,452.7851052169663
26035.1,883.8519032491048
54480.1,638.5403184014885
2131.1,895.1797515202582
2132.1,72.05775777768677
2132.2,606.4973776906357
27087.2,136.92881113264104
135152.1,274.868078293146
27087.1,521.5341047019577
26229.1,707.4997343019378
4669.1,445.744473565718
64579.1,294.88610606587656
3340.1,330.2581788924422
9348.1,402.01536890492616
8509.1,578.2512318891827
1798.1,67.04295965135886
1798.2,799.8442932294419
2137.1,701.1825990947449
2135.1,810.3856082284576
2134.1,394.2735472077044
56606.1,947.688539642301
154091.1,259.20346161949897
11182.1,544.8104179185493
56606.2,180.2818108682548
144195.1,486.27009086743317
6523.1,459.99178886881543
178.4,731.8575664556463
178.5,631.5068751232392
178.1,947.4677135680093
178.3,660.0672038319823
178.2,49.81233872707211
178.6,664.5090198285684
5834.1,635.2823291803733
5837.1,766.8665362403453
5836.1,754.4309934419841
2729.1,772.8836934112398
2730.1,343.15162329257714
2747.1,223.2167801437748
2746.1,64.97784656782362
10841.1,812.2502509141782
10841.2,44.05552671516207
2744.1,501.05435405935754
27165.2,973.7849830635279
27165.1,990.3479018027346
83733.1,604.5636538484588
79751.1,377.7729299037418
2639.1,500.16840569860426
2639.2,798.0986371294503
57084.1,757.6687035803379
246213.1,172.82879784485633
57030.1,993.1992115403209
54363.1,553.0344750201232
51179.2,433.0195647299109
51179.1,88.87897336639301
2628.1,457.47371045065
9380.1,763.6932310508458
2710.2,663.5058815780495
2712.1,945.3003905608169
2710.1,910.8483422394887
2713.1,9.7319316451136
3029.1,136.37716346472118
6536.1,16.382224330678206
6536.2,657.5217789421607
5226.1,747.597507693106
27232.1,782.0159892649853
57678.1,726.2690660087746
84803.1,601.5462822286692
150763.1,812.3387224301083
284098.1,323.5752403814492
80055.1,669.7982600918438
93183.1,347.3756875876384
54965.1,616.5793676593347
2936.1,913.5091598722386
7001.3,9.190187965710209
5052.3,513.9000063153068
2877.1,555.2766471352934
2876.2,627.2099354961563
5052.2,878.7398896347771
2876.1,326.78852623787435
5052.1,347.6308390626741
7001.1,830.1706404478535
2879.1,622.5409222131367
7001.2,445.0102809024733
2878.1,461.85542535580606
257202.1,440.37275342959555
2882.1,121.9809983795624
10935.1,102.2798751183683
10935.2,964.6080867170201
2937.1,591.9922958930503
2679.1,228.31962484791475
2678.1,340.9583518381132
2678.3,543.8207283697374
2678.2,433.49290496209227
2643.1,548.2813602502165
2977.1,344.62296215515806
2983.1,406.8312133676721
4882.2,400.6836374510243
2982.1,927.7276704100403
2974.1,102.54492701383992
2986.1,412.05955974449034
4882.1,742.1050119732807
2984.1,453.8520047424826
4881.1,51.48757130353151
3000.1,193.6232757279682
9615.1,207.40521334676316
763.1,408.8133021234331
11238.1,849.4597983544443
23556.1,464.2964975931456
23556.2,526.7746309868303
55650.1,803.9494246687256
53905.1,528.8901291623496
50506.1,449.37665534902067
53905.2,561.4639583248459
343.1,48.650094845496874
84720.2,368.59324138276855
5281.1,13.735333183851612
84720.1,549.3696852547254
5281.2,811.2446874109895
54872.1,571.5049032922842
80235.1,545.5585332299771
10026.1,729.2848012014583
8733.1,502.8586480908886
128869.1,266.7682780942784
94005.1,826.8387331819677
51604.1,883.1116540134011
3028.1,804.0960604246881
3033.1,183.03842882490073
3038.2,901.8368230106007
3036.1,206.3049094138033
3038.1,870.474467292797
3037.1,7.376125691374514
27235.1,935.1409841405933
6522.1,64.60182651557584
83697.1,689.9693798280393
6521.1,755.288246902281
6508.2,38.69585757133869
6508.1,558.8954437378482
2645.1,203.56857023120088
3099.1,456.8048986359459
3098.3,791.372332695792
2645.2,177.01317282588516
80201.1,334.6217041357891
3098.2,198.93127420690027
2645.3,517.8719275348151
3098.1,751.3168695937637
3098.4,171.68045839700275
3101.1,45.44307630603203
3098.5,49.98825082815634
3081.1,272.4193701637714
11112.1,322.52668930264036
3067.1,137.09597326622398
495.1,690.8490827533375
496.1,21.0261983313161
8942.1,449.19561085226877
3156.1,430.548159971507
3157.1,598.6488904397705
3157.2,284.52614689150175
3158.1,605.2599736189926
3155.1,758.409401292288
54511.1,497.3121696937646
3162.1,148.7030728593683
3163.1,904.0702822961126
26062.1,854.9161362371939
197257.1,921.9710340336769
197257.2,168.70714013285783
6448.1,660.5653722049364
3290.2,519.9888729233606
3290.1,369.8858523024223
3291.1,340.23347701448023
3292.1,649.6422382434588
7923.1,759.841446351827
3294.1,321.95980438066266
51478.1,477.05532609112583
3283.1,155.37006727236837
3284.1,811.8541176041427
80270.1,954.8758639692751
57026.1,144.22422623431987
3421.2,723.4792970523335
3420.3,927.4142247037768
3419.1,405.6937265279917
3420.1,984.5023228936589
3421.1,112.07244315782775
3420.2,808.2844564969782
3417.1,580.9594891135226
3418.1,843.177954093723
7173.4,963.6200157000527
7173.1,679.9891390856793
7173.3,177.33999395283544
7173.2,269.72145220366866
7173.5,993.1866473362307
3425.1,18.389619413954982
587.1,280.19919837486674
8501.1,939.405967924285
55586.1,490.365971157265
114134.1,498.2829950555214
6526.1,277.98787943602366
3422.1,731.3344929766536
91734.1,682.4847863772108
160728.1,334.9755247584353
8802.1,557.2045242424855
8801.1,901.3923700724962
8803.1,57.94571110001754
6560.1,833.3040311775769
10723.1,659.1066579472105
9990.1,436.3412829205503
57468.1,991.5966887935921
3795.1,765.0068191568429
3795.2,427.9085591783942
84679.1,811.0168543461547
23315.1,405.1709477361755
8564.1,383.35550526684744
3938.1,366.6799438934916
3931.1,412.31213268840264
387775.1,743.0763024243377
124637.1,775.3650926280773
366.1,603.6927691773386
11283.1,504.05304736168495
4047.1,961.2019553063157
5321.1,197.9210864289098
1178.1,777.5840453735457
29124.1,184.4224126314187
51268.1,698.5174708661976
4023.1,578.4084037100346
3990.1,877.8505425664646
1056.1,655.9123073470431
80339.1,991.8533692784865
11343.1,707.7110226921737
11343.2,293.01540391713104
50487.1,90.3547318310839
9388.1,340.0691121230625
5407.1,407.10078241924606
8513.1,879.0555867762539
5408.1,800.3960113042677
5406.1,681.6411021803284
9227.1,852.9795566139996
6309.1,555.2165853510971
4048.1,728.4585246462942
4056.1,930.1030733885825
4259.1,403.2757646284422
4056.2,935.810640310857
4258.1,148.6120720007461
80854.1,632.772601835585
58508.2,575.4782570258739
79723.1,605.0491612090224
10919.1,241.57384224037273
9869.1,631.3321533568964
84444.1,467.81306923335745
83852.1,960.5439139379567
6839.1,591.085290051254
10919.2,494.54132750045363
79813.1,236.52498505216272
58508.1,639.7389325419791
387893.1,327.7919013189149
4124.1,20.96946758972192
4122.1,501.28773338918006
4245.1,422.74859859879604
11320.1,387.8173037113291
11282.2,711.4862783554697
11282.1,719.8853908392337
4248.1,410.5699537847567
4249.1,82.55291340463936
4247.1,237.79683479496344
2954.1,509.57739090781763
2954.3,916.0581934108328
2954.2,141.22653537814628
2548.1,35.72825714470633
11253.1,172.61342448557406
56922.1,386.5226331991474
64087.1,109.84266241230247
23417.1,270.70878315271415
27349.2,106.92639287135326
27349.1,185.24155140686045
4357.1,705.3800950662783
4191.1,859.8651727623937
4190.1,458.97272728017066
4200.1,702.2735957038881
4199.1,34.1918390346728
10873.1,363.8544264428517
1557.1,630.8820847049034
1543.1,779.4655961670863
1545.1,277.2574406587049
1544.1,602.3302146957661
4143.1,665.9720928073716
27430.2,474.3293848928664
4144.1,332.0963803829924
27430.1,23.51734965911859
4548.1,843.1423940550924
4598.1,187.20241536435014
7841.1,978.9498204951979
253430.1,888.336103200882
3635.1,510.40831983548105
8867.2,716.3611701494362
3636.1,758.3957869793215
27124.2,842.6467610067697
8867.1,124.41111448374316
27124.1,924.6378439256248
3633.1,570.9819641081004
56623.1,640.7881569256631
3632.1,61.19040093750228
3628.1,185.99611403190704
3706.1,848.4925927771961
80271.1,994.332574224595
3707.1,669.5509094402028
51477.1,385.3874081329183
3631.2,462.2853095827863
3631.1,988.665048780996
8821.1,160.9633057225394
2595.1,430.90137352190857
4121.1,548.096228492619
57134.1,427.85428903490094
10905.1,40.22568310034026
84693.1,202.46361684524553
4594.1,38.97303854155584
116255.1,69.16268327189943
80168.1,835.6363364485616
4507.1,742.0787952159941
10797.1,209.5187044264804
56913.1,782.0796619320425
443.1,117.57443058560158
